id,fips,stname,st_code,year,temp_farenheit,temp_celcius
1157,16,Idaho, ID,1927,42.16666667,5.648148148
1158,16,Idaho, ID,1928,42.34166667,5.74537037
1159,16,Idaho, ID,1929,40.825,4.902777778
1160,16,Idaho, ID,1930,41.58333333,5.324074074
1161,16,Idaho, ID,1931,42.625,5.902777778
1162,16,Idaho, ID,1932,40.89166667,4.939814815
1163,16,Idaho, ID,1933,42.50833333,5.837962963
1164,16,Idaho, ID,1934,46.91666667,8.287037037
1165,16,Idaho, ID,1935,41.79166667,5.439814815
1166,16,Idaho, ID,1936,42.93333333,6.074074074
1167,16,Idaho, ID,1937,41.98333333,5.546296296
1168,16,Idaho, ID,1938,43.425,6.347222222
1169,16,Idaho, ID,1939,44.05833333,6.699074074
1170,16,Idaho, ID,1940,44.91666667,7.175925926
1171,16,Idaho, ID,1941,43.64166667,6.467592593
1172,16,Idaho, ID,1942,41.625,5.347222222
1173,16,Idaho, ID,1943,42.575,5.875
1174,16,Idaho, ID,1944,41.675,5.375
1175,16,Idaho, ID,1945,42.35833333,5.75462963
1176,16,Idaho, ID,1946,42.78333333,5.990740741
1177,16,Idaho, ID,1947,43.23333333,6.240740741
1178,16,Idaho, ID,1948,41.40833333,5.226851852
1179,16,Idaho, ID,1949,41.70833333,5.393518519
1180,16,Idaho, ID,1950,42.25833333,5.699074074
1181,16,Idaho, ID,1951,41.35,5.194444444
1182,16,Idaho, ID,1952,41.80833333,5.449074074
1183,16,Idaho, ID,1953,44.19166667,6.773148148
1184,16,Idaho, ID,1954,43.2,6.222222222
1185,16,Idaho, ID,1955,40.3,4.611111111
1186,16,Idaho, ID,1956,42.00833333,5.560185185
1187,16,Idaho, ID,1957,42.06666667,5.592592593
1188,16,Idaho, ID,1958,44.48333333,6.935185185
1189,16,Idaho, ID,1959,42.63333333,5.907407407
1190,16,Idaho, ID,1960,42.275,5.708333333
1191,16,Idaho, ID,1961,43.55833333,6.421296296
1192,16,Idaho, ID,1962,42.43333333,5.796296296
1193,16,Idaho, ID,1963,43.49166667,6.384259259
1194,16,Idaho, ID,1964,40.6,4.777777778
1195,16,Idaho, ID,1965,42.475,5.819444444
1196,16,Idaho, ID,1966,43.48333333,6.37962963
1197,16,Idaho, ID,1967,43.59166667,6.439814815
1198,16,Idaho, ID,1968,42.30833333,5.726851852
1199,16,Idaho, ID,1969,42.75,5.972222222
1200,16,Idaho, ID,1970,42.475,5.819444444
1201,16,Idaho, ID,1971,41.7,5.388888889
1202,16,Idaho, ID,1972,42.13333333,5.62962963
1203,16,Idaho, ID,1973,42.78333333,5.990740741
1204,16,Idaho, ID,1974,43.04166667,6.134259259
1205,16,Idaho, ID,1975,41.16666667,5.092592593
1206,16,Idaho, ID,1976,42.14166667,5.634259259
1207,16,Idaho, ID,1977,42.99166667,6.106481481
1208,16,Idaho, ID,1978,42.35833333,5.75462963
1209,16,Idaho, ID,1979,42.36666667,5.759259259
1210,16,Idaho, ID,1980,43.25833333,6.25462963
1211,16,Idaho, ID,1981,44.34166667,6.856481481
1212,16,Idaho, ID,1982,41.05,5.027777778
1213,16,Idaho, ID,1983,42.875,6.041666667
1214,16,Idaho, ID,1984,40.75833333,4.865740741
1215,16,Idaho, ID,1985,39.66666667,4.259259259
1216,16,Idaho, ID,1986,44.075,6.708333333
1217,16,Idaho, ID,1987,44.50833333,6.949074074
1218,16,Idaho, ID,1988,44.18333333,6.768518519
1219,16,Idaho, ID,1989,42.75,5.972222222
1220,16,Idaho, ID,1990,43.45833333,6.365740741
1221,16,Idaho, ID,1991,43.275,6.263888889
1222,16,Idaho, ID,1992,44.975,7.208333333
1223,16,Idaho, ID,1993,40.90833333,4.949074074
1224,16,Idaho, ID,1994,44.325,6.847222222
1225,16,Idaho, ID,1995,43.65,6.472222222
1226,16,Idaho, ID,1996,43.175,6.208333333
1227,16,Idaho, ID,1997,43.23333333,6.240740741
1228,16,Idaho, ID,1998,44.325,6.847222222
1229,16,Idaho, ID,1999,43.58333333,6.435185185
1230,16,Idaho, ID,2000,43.93333333,6.62962963
1231,16,Idaho, ID,2001,44.24166667,6.800925926
1232,16,Idaho, ID,2002,42.95833333,6.087962963
1233,16,Idaho, ID,2003,45.36666667,7.425925926
1234,16,Idaho, ID,2004,44.15,6.75
1235,16,Idaho, ID,2005,43.58333333,6.435185185
1236,16,Idaho, ID,2006,44.18333333,6.768518519
1237,16,Idaho, ID,2007,44.775,7.097222222
1238,16,Idaho, ID,2008,42.525,5.847222222
1239,16,Idaho, ID,2009,42.81666667,6.009259259
1240,16,Idaho, ID,2010,43.325,6.291666667
1241,16,Idaho, ID,2011,42.38333333,5.768518519
1242,16,Idaho, ID,2012,45.1,7.277777778
1243,16,Idaho, ID,2013,43.70833333,6.50462963
1244,16,Idaho, ID,2014,45.1,7.277777778
1245,16,Idaho, ID,2015,46.375,7.986111111
1246,16,Idaho, ID,2016,45.09166667,7.273148148
1247,16,Idaho, ID,2017,44.25833333,6.810185185
1248,16,Idaho, ID,2018,44.525,6.958333333
1249,16,Idaho, ID,2019,42.96666667,6.092592593
1250,17,Illinois, IL,1895,49.71666667,9.842592593
1251,17,Illinois, IL,1896,52.2,11.22222222
1252,17,Illinois, IL,1897,51.4,10.77777778
1253,17,Illinois, IL,1898,51.3,10.72222222
1254,17,Illinois, IL,1899,50.81666667,10.4537037
1255,17,Illinois, IL,1900,52.09166667,11.16203704
1256,17,Illinois, IL,1901,50.78333333,10.43518519
1257,17,Illinois, IL,1902,50.625,10.34722222
1258,17,Illinois, IL,1903,50.15833333,10.08796296
1259,17,Illinois, IL,1904,48.85,9.361111111
1260,17,Illinois, IL,1905,50.3,10.16666667
1261,17,Illinois, IL,1906,51.40833333,10.78240741
1262,17,Illinois, IL,1907,50.46666667,10.25925926
1263,17,Illinois, IL,1908,52.29166667,11.27314815
1264,17,Illinois, IL,1909,50.9,10.5
1265,17,Illinois, IL,1910,50.84166667,10.46759259
1266,17,Illinois, IL,1911,52.71666667,11.50925926
1267,17,Illinois, IL,1912,49.36666667,9.648148148
1268,17,Illinois, IL,1913,52.75833333,11.53240741
1269,17,Illinois, IL,1914,51.95833333,11.08796296
1270,17,Illinois, IL,1915,50.9,10.5
1271,17,Illinois, IL,1916,51.13333333,10.62962963
1272,17,Illinois, IL,1917,48.33333333,9.074074074
1273,17,Illinois, IL,1918,51.26666667,10.7037037
1274,17,Illinois, IL,1919,52.09166667,11.16203704
1275,17,Illinois, IL,1920,50.81666667,10.4537037
1276,17,Illinois, IL,1921,55,12.77777778
1277,17,Illinois, IL,1922,52.975,11.65277778
1278,17,Illinois, IL,1923,51.68333333,10.93518519
1279,17,Illinois, IL,1924,49.23333333,9.574074074
1280,17,Illinois, IL,1925,51.775,10.98611111
1281,17,Illinois, IL,1926,50.36666667,10.2037037
1282,17,Illinois, IL,1927,51.98333333,11.10185185
1283,17,Illinois, IL,1928,51.40833333,10.78240741
1284,17,Illinois, IL,1929,49.9,9.944444444
1285,17,Illinois, IL,1930,52.55,11.41666667
1286,17,Illinois, IL,1931,54.88333333,12.71296296
1287,17,Illinois, IL,1932,52.05,11.13888889
1288,17,Illinois, IL,1933,53.60833333,12.00462963
1289,17,Illinois, IL,1934,53.21666667,11.78703704
1290,17,Illinois, IL,1935,51.25833333,10.69907407
1291,17,Illinois, IL,1936,51.85833333,11.03240741
1292,17,Illinois, IL,1937,50.55,10.30555556
1293,17,Illinois, IL,1938,54.075,12.26388889
1294,17,Illinois, IL,1939,53.25,11.80555556
1295,17,Illinois, IL,1940,50.50833333,10.28240741
1296,17,Illinois, IL,1941,53.44166667,11.91203704
1297,17,Illinois, IL,1942,51.71666667,10.9537037
1298,17,Illinois, IL,1943,50.95833333,10.53240741
1299,17,Illinois, IL,1944,52.29166667,11.27314815
1300,17,Illinois, IL,1945,50.675,10.375
1301,17,Illinois, IL,1946,53.71666667,12.06481481
1302,17,Illinois, IL,1947,51.275,10.70833333
1303,17,Illinois, IL,1948,51.675,10.93055556
1304,17,Illinois, IL,1949,52.75833333,11.53240741
1305,17,Illinois, IL,1950,49.83333333,9.907407407
1306,17,Illinois, IL,1951,49.9,9.944444444
1307,17,Illinois, IL,1952,52.64166667,11.46759259
1308,17,Illinois, IL,1953,53.70833333,12.06018519
1309,17,Illinois, IL,1954,53.73333333,12.07407407
1310,17,Illinois, IL,1955,52.425,11.34722222
1311,17,Illinois, IL,1956,52.65,11.47222222
1312,17,Illinois, IL,1957,51.83333333,11.01851852
1313,17,Illinois, IL,1958,50.05,10.02777778
1314,17,Illinois, IL,1959,51.88333333,11.0462963
1315,17,Illinois, IL,1960,50.325,10.18055556
1316,17,Illinois, IL,1961,51.10833333,10.61574074
1317,17,Illinois, IL,1962,50.9,10.5
1318,17,Illinois, IL,1963,50.68333333,10.37962963
1319,17,Illinois, IL,1964,52.49166667,11.38425926
1320,17,Illinois, IL,1965,51.95,11.08333333
1321,17,Illinois, IL,1966,50.575,10.31944444
1322,17,Illinois, IL,1967,50.55833333,10.31018519
1323,17,Illinois, IL,1968,51.125,10.625
1324,17,Illinois, IL,1969,50.4,10.22222222
1325,17,Illinois, IL,1970,51.21666667,10.67592593
1326,17,Illinois, IL,1971,52.21666667,11.23148148
1327,17,Illinois, IL,1972,50.325,10.18055556
1328,17,Illinois, IL,1973,53.04166667,11.68981481
1329,17,Illinois, IL,1974,51.61666667,10.89814815
1330,17,Illinois, IL,1975,51.98333333,11.10185185
1331,17,Illinois, IL,1976,50.375,10.20833333
1332,17,Illinois, IL,1977,51.50833333,10.83796296
1333,17,Illinois, IL,1978,49.56666667,9.759259259
1334,17,Illinois, IL,1979,49.375,9.652777778
1335,17,Illinois, IL,1980,51.3,10.72222222
1336,17,Illinois, IL,1981,51.75,10.97222222
1337,17,Illinois, IL,1982,50.68333333,10.37962963
1338,17,Illinois, IL,1983,51.99166667,11.10648148
1339,17,Illinois, IL,1984,51.8,11
1340,17,Illinois, IL,1985,50.63333333,10.35185185
1341,17,Illinois, IL,1986,52.83333333,11.57407407
1342,17,Illinois, IL,1987,54.09166667,12.27314815
1343,17,Illinois, IL,1988,52.10833333,11.1712963
1344,17,Illinois, IL,1989,50.4,10.22222222
1345,17,Illinois, IL,1990,53.55833333,11.97685185
1346,17,Illinois, IL,1991,53.74166667,12.0787037
1347,17,Illinois, IL,1992,51.88333333,11.0462963
1348,17,Illinois, IL,1993,50.86666667,10.48148148
1349,17,Illinois, IL,1994,51.99166667,11.10648148
1350,17,Illinois, IL,1995,51.59166667,10.88425926
1351,17,Illinois, IL,1996,50.125,10.06944444
1352,17,Illinois, IL,1997,50.96666667,10.53703704
1353,17,Illinois, IL,1998,55.21666667,12.89814815
1354,17,Illinois, IL,1999,53.53333333,11.96296296
1355,17,Illinois, IL,2000,52.2,11.22222222
1356,17,Illinois, IL,2001,53.35833333,11.86574074
1357,17,Illinois, IL,2002,53.24166667,11.80092593
1358,17,Illinois, IL,2003,51.71666667,10.9537037
1359,17,Illinois, IL,2004,52.58333333,11.43518519
1360,17,Illinois, IL,2005,53.7,12.05555556
1361,17,Illinois, IL,2006,54,12.22222222
1362,17,Illinois, IL,2007,53.675,12.04166667
1363,17,Illinois, IL,2008,50.91666667,10.50925926
1364,17,Illinois, IL,2009,51.425,10.79166667
1365,17,Illinois, IL,2010,52.89166667,11.60648148
1366,17,Illinois, IL,2011,53.15,11.75
1367,17,Illinois, IL,2012,55.775,13.20833333
1368,17,Illinois, IL,2013,51.08333333,10.60185185
1369,17,Illinois, IL,2014,49.48333333,9.712962963
1370,17,Illinois, IL,2015,52.875,11.59722222
1371,17,Illinois, IL,2016,54.73333333,12.62962963
1372,17,Illinois, IL,2017,54.39166667,12.43981481
1373,17,Illinois, IL,2018,52.475,11.375
1374,17,Illinois, IL,2019,52.09166667,11.16203704
1375,18,Indiana, IN,1895,49.9,9.944444444
1376,18,Indiana, IN,1896,51.9,11.05555556
1377,18,Indiana, IN,1897,51.24166667,10.68981481
1378,18,Indiana, IN,1898,51.85833333,11.03240741
1379,18,Indiana, IN,1899,51.35,10.75
1380,18,Indiana, IN,1900,52.36666667,11.31481481
1381,18,Indiana, IN,1901,50.43333333,10.24074074
1382,18,Indiana, IN,1902,51.00833333,10.56018519
1383,18,Indiana, IN,1903,50.25,10.13888889
1384,18,Indiana, IN,1904,48.65833333,9.25462963
1385,18,Indiana, IN,1905,50.25833333,10.14351852
1386,18,Indiana, IN,1906,51.375,10.76388889
1387,18,Indiana, IN,1907,49.75,9.861111111
1388,18,Indiana, IN,1908,52.125,11.18055556
1389,18,Indiana, IN,1909,50.60833333,10.33796296
1390,18,Indiana, IN,1910,50.15,10.08333333
1391,18,Indiana, IN,1911,52.29166667,11.27314815
1392,18,Indiana, IN,1912,49,9.444444444
1393,18,Indiana, IN,1913,52.475,11.375
1394,18,Indiana, IN,1914,51.21666667,10.67592593
1395,18,Indiana, IN,1915,50.66666667,10.37037037
1396,18,Indiana, IN,1916,51.09166667,10.60648148
1397,18,Indiana, IN,1917,48.06666667,8.925925926
1398,18,Indiana, IN,1918,51.1,10.61111111
1399,18,Indiana, IN,1919,52.29166667,11.27314815
1400,18,Indiana, IN,1920,50.375,10.20833333
1401,18,Indiana, IN,1921,54.93333333,12.74074074
1402,18,Indiana, IN,1922,52.85833333,11.58796296
1403,18,Indiana, IN,1923,51.35833333,10.75462963
1404,18,Indiana, IN,1924,48.95,9.416666667
1405,18,Indiana, IN,1925,51.59166667,10.88425926
1406,18,Indiana, IN,1926,50.01666667,10.00925926
1407,18,Indiana, IN,1927,51.95,11.08333333
1408,18,Indiana, IN,1928,50.55833333,10.31018519
1409,18,Indiana, IN,1929,49.9,9.944444444
1410,18,Indiana, IN,1930,52.03333333,11.12962963
1411,18,Indiana, IN,1931,54.20833333,12.33796296
1412,18,Indiana, IN,1932,51.85833333,11.03240741
1413,18,Indiana, IN,1933,53.20833333,11.78240741
1414,18,Indiana, IN,1934,52.36666667,11.31481481
1415,18,Indiana, IN,1935,51.05833333,10.58796296
1416,18,Indiana, IN,1936,51.48333333,10.82407407
1417,18,Indiana, IN,1937,50.41666667,10.23148148
1418,18,Indiana, IN,1938,53.45833333,11.9212963
1419,18,Indiana, IN,1939,52.74166667,11.52314815
1420,18,Indiana, IN,1940,50.00833333,10.00462963
1421,18,Indiana, IN,1941,52.85833333,11.58796296
1422,18,Indiana, IN,1942,51.475,10.81944444
1423,18,Indiana, IN,1943,50.775,10.43055556
1424,18,Indiana, IN,1944,52.225,11.23611111
1425,18,Indiana, IN,1945,50.675,10.375
1426,18,Indiana, IN,1946,53.30833333,11.83796296
1427,18,Indiana, IN,1947,50.61666667,10.34259259
1428,18,Indiana, IN,1948,51.49166667,10.8287037
1429,18,Indiana, IN,1949,53.04166667,11.68981481
1430,18,Indiana, IN,1950,49.975,9.986111111
1431,18,Indiana, IN,1951,50.29166667,10.16203704
1432,18,Indiana, IN,1952,52.50833333,11.39351852
1433,18,Indiana, IN,1953,53.34166667,11.85648148
1434,18,Indiana, IN,1954,53.14166667,11.74537037
1435,18,Indiana, IN,1955,52.13333333,11.18518519
1436,18,Indiana, IN,1956,52.11666667,11.17592593
1437,18,Indiana, IN,1957,51.61666667,10.89814815
1438,18,Indiana, IN,1958,49.45,9.694444444
1439,18,Indiana, IN,1959,51.96666667,11.09259259
1440,18,Indiana, IN,1960,50.05,10.02777778
1441,18,Indiana, IN,1961,50.81666667,10.4537037
1442,18,Indiana, IN,1962,50.51666667,10.28703704
1443,18,Indiana, IN,1963,49.61666667,9.787037037
1444,18,Indiana, IN,1964,51.95,11.08333333
1445,18,Indiana, IN,1965,51.55,10.86111111
1446,18,Indiana, IN,1966,50.15,10.08333333
1447,18,Indiana, IN,1967,50.28333333,10.15740741
1448,18,Indiana, IN,1968,50.70833333,10.39351852
1449,18,Indiana, IN,1969,50.13333333,10.07407407
1450,18,Indiana, IN,1970,50.975,10.54166667
1451,18,Indiana, IN,1971,51.55833333,10.86574074
1452,18,Indiana, IN,1972,50.21666667,10.12037037
1453,18,Indiana, IN,1973,52.91666667,11.62037037
1454,18,Indiana, IN,1974,51.29166667,10.71759259
1455,18,Indiana, IN,1975,51.99166667,11.10648148
1456,18,Indiana, IN,1976,49.96666667,9.981481481
1457,18,Indiana, IN,1977,51.04166667,10.5787037
1458,18,Indiana, IN,1978,49.05,9.472222222
1459,18,Indiana, IN,1979,49.24166667,9.578703704
1460,18,Indiana, IN,1980,50.51666667,10.28703704
1461,18,Indiana, IN,1981,50.79166667,10.43981481
1462,18,Indiana, IN,1982,50.7,10.38888889
1463,18,Indiana, IN,1983,51.80833333,11.00462963
1464,18,Indiana, IN,1984,51.26666667,10.7037037
1465,18,Indiana, IN,1985,51.01666667,10.56481481
1466,18,Indiana, IN,1986,52.4,11.33333333
1467,18,Indiana, IN,1987,53.225,11.79166667
1468,18,Indiana, IN,1988,51.28333333,10.71296296
1469,18,Indiana, IN,1989,50.18333333,10.10185185
1470,18,Indiana, IN,1990,53.29166667,11.8287037
1471,18,Indiana, IN,1991,53.70833333,12.06018519
1472,18,Indiana, IN,1992,51.28333333,10.71296296
1473,18,Indiana, IN,1993,50.775,10.43055556
1474,18,Indiana, IN,1994,51.49166667,10.8287037
1475,18,Indiana, IN,1995,51.49166667,10.8287037
1476,18,Indiana, IN,1996,50.05,10.02777778
1477,18,Indiana, IN,1997,50.5,10.27777778
1478,18,Indiana, IN,1998,54.95,12.75
1479,18,Indiana, IN,1999,53.20833333,11.78240741
1480,18,Indiana, IN,2000,51.55,10.86111111
1481,18,Indiana, IN,2001,53.15833333,11.75462963
1482,18,Indiana, IN,2002,53.11666667,11.73148148
1483,18,Indiana, IN,2003,51.06666667,10.59259259
1484,18,Indiana, IN,2004,52.21666667,11.23148148
1485,18,Indiana, IN,2005,52.85,11.58333333
1486,18,Indiana, IN,2006,53.425,11.90277778
1487,18,Indiana, IN,2007,53.28333333,11.82407407
1488,18,Indiana, IN,2008,51.04166667,10.5787037
1489,18,Indiana, IN,2009,51.28333333,10.71296296
1490,18,Indiana, IN,2010,52.6,11.44444444
1491,18,Indiana, IN,2011,53.06666667,11.7037037
1492,18,Indiana, IN,2012,55.13333333,12.85185185
1493,18,Indiana, IN,2013,51.20833333,10.6712963
1494,18,Indiana, IN,2014,49.40833333,9.671296296
1495,18,Indiana, IN,2015,52.30833333,11.28240741
1496,18,Indiana, IN,2016,54.225,12.34722222
1497,18,Indiana, IN,2017,53.975,12.20833333
1498,18,Indiana, IN,2018,52.59166667,11.43981481
1499,18,Indiana, IN,2019,52.39166667,11.3287037
1500,19,Iowa, IA,1895,46.11666667,7.842592593
1501,19,Iowa, IA,1896,47.4,8.555555556
1502,19,Iowa, IA,1897,46.56666667,8.092592593
1503,19,Iowa, IA,1898,46.70833333,8.171296296
1504,19,Iowa, IA,1899,46.45,8.027777778
1505,19,Iowa, IA,1900,48.41666667,9.12037037
1506,19,Iowa, IA,1901,47.95,8.861111111
1507,19,Iowa, IA,1902,46.59166667,8.106481481
1508,19,Iowa, IA,1903,46.24166667,7.912037037
1509,19,Iowa, IA,1904,45.26666667,7.37037037
1510,19,Iowa, IA,1905,46.25,7.916666667
1511,19,Iowa, IA,1906,47.46666667,8.592592593
1512,19,Iowa, IA,1907,46.39166667,7.99537037
1513,19,Iowa, IA,1908,48.33333333,9.074074074
1514,19,Iowa, IA,1909,46.3,7.944444444
1515,19,Iowa, IA,1910,47.59166667,8.662037037
1516,19,Iowa, IA,1911,48.4,9.111111111
1517,19,Iowa, IA,1912,45.20833333,7.337962963
1518,19,Iowa, IA,1913,48.63333333,9.240740741
1519,19,Iowa, IA,1914,48.18333333,8.990740741
1520,19,Iowa, IA,1915,46.70833333,8.171296296
1521,19,Iowa, IA,1916,46.3,7.944444444
1522,19,Iowa, IA,1917,43.95833333,6.643518519
1523,19,Iowa, IA,1918,48.125,8.958333333
1524,19,Iowa, IA,1919,47.525,8.625
1525,19,Iowa, IA,1920,47.05833333,8.365740741
1526,19,Iowa, IA,1921,51.03333333,10.57407407
1527,19,Iowa, IA,1922,48.975,9.430555556
1528,19,Iowa, IA,1923,47.86666667,8.814814815
1529,19,Iowa, IA,1924,45.08333333,7.268518519
1530,19,Iowa, IA,1925,47.51666667,8.62037037
1531,19,Iowa, IA,1926,47.06666667,8.37037037
1532,19,Iowa, IA,1927,47.6,8.666666667
1533,19,Iowa, IA,1928,48.2,9
1534,19,Iowa, IA,1929,45.2,7.333333333
1535,19,Iowa, IA,1930,48.95833333,9.421296296
1536,19,Iowa, IA,1931,52.01666667,11.12037037
1537,19,Iowa, IA,1932,47.025,8.347222222
1538,19,Iowa, IA,1933,49.51666667,9.731481481
1539,19,Iowa, IA,1934,50.19166667,10.10648148
1540,19,Iowa, IA,1935,47.38333333,8.546296296
1541,19,Iowa, IA,1936,47.275,8.486111111
1542,19,Iowa, IA,1937,46.29166667,7.939814815
1543,19,Iowa, IA,1938,50.01666667,10.00925926
1544,19,Iowa, IA,1939,49.88333333,9.935185185
1545,19,Iowa, IA,1940,46.61666667,8.12037037
1546,19,Iowa, IA,1941,49.78333333,9.87962963
1547,19,Iowa, IA,1942,47.64166667,8.689814815
1548,19,Iowa, IA,1943,46.54166667,8.078703704
1549,19,Iowa, IA,1944,48.05,8.916666667
1550,19,Iowa, IA,1945,46.4,8
1551,19,Iowa, IA,1946,49.30833333,9.615740741
1552,19,Iowa, IA,1947,47.48333333,8.601851852
1553,19,Iowa, IA,1948,47.75833333,8.75462963
1554,19,Iowa, IA,1949,48,8.888888889
1555,19,Iowa, IA,1950,44.825,7.125
1556,19,Iowa, IA,1951,44.31666667,6.842592593
1557,19,Iowa, IA,1952,47.79166667,8.773148148
1558,19,Iowa, IA,1953,49.10833333,9.50462963
1559,19,Iowa, IA,1954,49.25833333,9.587962963
1560,19,Iowa, IA,1955,47.91666667,8.842592593
1561,19,Iowa, IA,1956,48.10833333,8.949074074
1562,19,Iowa, IA,1957,47.54166667,8.634259259
1563,19,Iowa, IA,1958,46.85833333,8.25462963
1564,19,Iowa, IA,1959,46.89166667,8.273148148
1565,19,Iowa, IA,1960,46.1,7.833333333
1566,19,Iowa, IA,1961,46.68333333,8.157407407
1567,19,Iowa, IA,1962,46.475,8.041666667
1568,19,Iowa, IA,1963,47.69166667,8.717592593
1569,19,Iowa, IA,1964,48.525,9.180555556
1570,19,Iowa, IA,1965,46.725,8.180555556
1571,19,Iowa, IA,1966,46.38333333,7.990740741
1572,19,Iowa, IA,1967,46.625,8.125
1573,19,Iowa, IA,1968,47.625,8.680555556
1574,19,Iowa, IA,1969,46.05,7.805555556
1575,19,Iowa, IA,1970,46.925,8.291666667
1576,19,Iowa, IA,1971,47.43333333,8.574074074
1577,19,Iowa, IA,1972,45.49166667,7.49537037
1578,19,Iowa, IA,1973,48.74166667,9.300925926
1579,19,Iowa, IA,1974,47.6,8.666666667
1580,19,Iowa, IA,1975,47.39166667,8.550925926
1581,19,Iowa, IA,1976,47.35833333,8.532407407
1582,19,Iowa, IA,1977,48.35833333,9.087962963
1583,19,Iowa, IA,1978,45.31666667,7.398148148
1584,19,Iowa, IA,1979,45.13333333,7.296296296
1585,19,Iowa, IA,1980,48.00833333,8.893518519
1586,19,Iowa, IA,1981,48.96666667,9.425925926
1587,19,Iowa, IA,1982,46.08333333,7.824074074
1588,19,Iowa, IA,1983,47.65,8.694444444
1589,19,Iowa, IA,1984,47.76666667,8.759259259
1590,19,Iowa, IA,1985,45.9,7.722222222
1591,19,Iowa, IA,1986,48.55833333,9.199074074
1592,19,Iowa, IA,1987,51.18333333,10.65740741
1593,19,Iowa, IA,1988,48.7,9.277777778
1594,19,Iowa, IA,1989,46.6,8.111111111
1595,19,Iowa, IA,1990,49.45833333,9.699074074
1596,19,Iowa, IA,1991,48.58333333,9.212962963
1597,19,Iowa, IA,1992,47.84166667,8.800925926
1598,19,Iowa, IA,1993,45.66666667,7.592592593
1599,19,Iowa, IA,1994,47.45833333,8.587962963
1600,19,Iowa, IA,1995,47.25833333,8.476851852
1601,19,Iowa, IA,1996,45.16666667,7.314814815
1602,19,Iowa, IA,1997,47.1,8.388888889
1603,19,Iowa, IA,1998,50.91666667,10.50925926
1604,19,Iowa, IA,1999,49.65833333,9.810185185
1605,19,Iowa, IA,2000,48.63333333,9.240740741
1606,19,Iowa, IA,2001,49.05833333,9.476851852
1607,19,Iowa, IA,2002,49.16666667,9.537037037
1608,19,Iowa, IA,2003,47.91666667,8.842592593
1609,19,Iowa, IA,2004,48.51666667,9.175925926
1610,19,Iowa, IA,2005,49.61666667,9.787037037
1611,19,Iowa, IA,2006,50.39166667,10.21759259
1612,19,Iowa, IA,2007,48.89166667,9.384259259
1613,19,Iowa, IA,2008,45.91666667,7.731481481
1614,19,Iowa, IA,2009,46.7,8.166666667
1615,19,Iowa, IA,2010,48.19166667,8.99537037
1616,19,Iowa, IA,2011,48.40833333,9.115740741
1617,19,Iowa, IA,2012,52.075,11.15277778
1618,19,Iowa, IA,2013,46.65833333,8.143518519
1619,19,Iowa, IA,2014,45.45833333,7.476851852
1620,19,Iowa, IA,2015,49.26666667,9.592592593
1621,19,Iowa, IA,2016,50.71666667,10.39814815
1622,19,Iowa, IA,2017,50,10
1623,19,Iowa, IA,2018,47.49166667,8.606481481
1624,19,Iowa, IA,2019,46.825,8.236111111
1625,20,Kansas, KS,1895,52.38333333,11.32407407
1626,20,Kansas, KS,1896,54.675,12.59722222
1627,20,Kansas, KS,1897,53.96666667,12.2037037
1628,20,Kansas, KS,1898,52.63333333,11.46296296
1629,20,Kansas, KS,1899,52.81666667,11.56481481
1630,20,Kansas, KS,1900,54.7,12.61111111
1631,20,Kansas, KS,1901,54.2,12.33333333
1632,20,Kansas, KS,1902,53.04166667,11.68981481
1633,20,Kansas, KS,1903,52.13333333,11.18518519
1634,20,Kansas, KS,1904,53.025,11.68055556
1635,20,Kansas, KS,1905,52.275,11.26388889
1636,20,Kansas, KS,1906,53.03333333,11.68518519
1637,20,Kansas, KS,1907,53.61666667,12.00925926
1638,20,Kansas, KS,1908,54.54166667,12.52314815
1639,20,Kansas, KS,1909,53.23333333,11.7962963
1640,20,Kansas, KS,1910,54.70833333,12.61574074
1641,20,Kansas, KS,1911,54.825,12.68055556
1642,20,Kansas, KS,1912,51.60833333,10.89351852
1643,20,Kansas, KS,1913,54.18333333,12.32407407
1644,20,Kansas, KS,1914,54.65,12.58333333
1645,20,Kansas, KS,1915,52.34166667,11.30092593
1646,20,Kansas, KS,1916,52.89166667,11.60648148
1647,20,Kansas, KS,1917,51.99166667,11.10648148
1648,20,Kansas, KS,1918,53.96666667,12.2037037
1649,20,Kansas, KS,1919,52.66666667,11.48148148
1650,20,Kansas, KS,1920,53.15833333,11.75462963
1651,20,Kansas, KS,1921,56.45,13.58333333
1652,20,Kansas, KS,1922,54.63333333,12.57407407
1653,20,Kansas, KS,1923,53.78333333,12.10185185
1654,20,Kansas, KS,1924,51.925,11.06944444
1655,20,Kansas, KS,1925,54.60833333,12.56018519
1656,20,Kansas, KS,1926,54.10833333,12.28240741
1657,20,Kansas, KS,1927,53.84166667,12.13425926
1658,20,Kansas, KS,1928,53.96666667,12.2037037
1659,20,Kansas, KS,1929,52.175,11.20833333
1660,20,Kansas, KS,1930,54.40833333,12.44907407
1661,20,Kansas, KS,1931,56.275,13.48611111
1662,20,Kansas, KS,1932,53.55,11.97222222
1663,20,Kansas, KS,1933,56.65833333,13.69907407
1664,20,Kansas, KS,1934,57.50833333,14.1712963
1665,20,Kansas, KS,1935,54.75833333,12.64351852
1666,20,Kansas, KS,1936,55.15833333,12.86574074
1667,20,Kansas, KS,1937,53.525,11.95833333
1668,20,Kansas, KS,1938,56.75833333,13.75462963
1669,20,Kansas, KS,1939,56.70833333,13.72685185
